THBRU,
THBRW,
THCA,218116000.0
THCAU,
THCAW,
THCB,355579744.0
THCBU,80644200.0
THCBW,
THMO,16009468.0
THTX,219390992.0
THWWW,
TIBR,227484384.0
TIBRU,63588768.0
TIBRW,
TIPT,248850720.0
TKKS,322362496.0
TKKSR,1994100.0
TKKSU,65895820.0
TKKSW,
TMSR,28819314.0
TRIL,124765632.0
TRMT,47297944.0
TRNX,26361556.0
TROV,12852301.0
TSRI,7338104.0
TWMC,7301566.0
TWNK,1784551424.0
TWNKW,
TYME,164299648.0
TZAC,86783128.0
TZACU,26408646.0
TZACW,
UBCP,79885088.0
UFPT,348206880.0
UIHC,450503488.0
UONE,89882096.0
UONEK,86290776.0
USEG,6542030.0
USIO,30939628.0
USWS,99811736.0
USWSW,
VALU,294549344.0
VBFC,58846904.0
VBIV,263820352.0
VCEL,747738944.0
VCNX,111468752.0
VERB,32200748.0
VERBW,4806528.0
VERU,232189584.0
VERY,187425008.0
VFF,287264992.0
VIVE,3537471.0
VKTX,463931712.0
VKTXW,
VLRX,5414642.0
VMD,211687280.0
VRRM,2557540352.0
VTGN,33277388.0
VTNR,69260752.0
VTSI,32141876.0
VTVT,152055568.0
VUZI,64600772.0
VVPR,15367313.0
WAFU,8499198.0
WATT,52920168.0
WEBK,107159136.0
WHLM,23213838.0
WHLR,16859504.0
WHLRD,14139995.0
WHLRP,11699178.0
WILC,164419472.0
WKHS,196898576.0
WORX,18032654.0
WRLSR,
WRLSU,95559720.0
WRLSW,
WRTC,210649904.0
WSC,2247938048.0
WSTL,16017264.0
WTER,62907268.0
WVVI,34255256.0
WVVIP,34646640.0
WWR,6068954.0
XAIR,89511760.0
XBIO,9035570.0
XBIOW,
XCUR,219716720.0
XFOR,146214336.0
XPEL,452984736.0
XTLB,7298445.0
YAYO,36784752.0
YGYI,46313712.0
YGYIP,
YTRA,165588992.0
ZIOP,767567168.0
ZKIN,26362160.0
ZSAN,23736502.0
ZYXI,335617792.0
